datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B2;C;D;E;D1_unveraendert;D1_veraendert;D1;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D1_15;D1_16;D1_17;D1_18;D1_19;D1_20;D1_21;D1_22;D1_23;D1_24;D2_unveraendert;D2_veraendert;D2;D2_1;D2_2;D2_3;D2_4;D2_5;D2_6;D2_7;D2_8;D2_9;D2_10;D2_11;D2_12;D2_13;D2_14;D2_15;D2_16;D2_17;D2_18;D2_19;D2_20;D2_21;D2_22;D2_23;D2_24;D5_unveraendert;D5_veraendert;D5;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D5_15;D5_16;D5_17;D5_18;D5_19;D5_20;D6_unveraendert;D6_veraendert;D6;D6_1;D6_2;D6_3;D6_4;D7_unveraendert;D7_veraendert;D7;D7_1;D7_2;D7_3;D7_4;D7_5;D7_6;D7_7;D7_8;D7_9;D7_10;D7_11;D7_12;D7_13;D7_14;D7_15;D7_16;D7_17;D7_18;D7_19;D7_20;D7_21;D7_22;D7_23;D7_24;D8_unveraendert;D8_veraendert;D8;D8_1;D8_2;D8_3;D8_4;D8_5;D8_6;D8_7;D8_8;D8_9;D8_10;D8_11;D8_12;D8_13;D8_14;Summe_unveraendert;Summe_veraendert
15.03.2020;Wahl des Stadtrats;09677148;0;Stadt Karlstadt;23;23;4830;6876;0;11706;8428;6537;217;179252;8428;334;557;61299;7698;1313;5261;3381;2218;1582;2560;4040;3218;3116;2535;2057;1742;1957;914;1140;855;2639;1369;933;1926;2678;2747;3420;328;219;38907;4572;5916;3203;1131;1179;1772;1224;633;858;1904;1225;701;1314;714;1437;653;2956;948;794;1954;740;667;772;1640;108;154;31600;6139;2551;2055;1205;1154;1657;2366;1092;1570;1624;690;1621;1819;506;893;1054;863;792;970;979;12;2;1445;628;269;200;348;151;173;39767;4737;3721;2747;3076;1204;1522;2029;3089;1480;1305;825;1761;660;1218;1198;553;1523;798;682;1499;1399;385;899;1457;64;39;6234;1167;353;506;873;542;230;276;558;473;308;255;223;299;171;997;1144
